ChangePolicies	Population	Exposed	ExposedVAX	TotalExposed	Symptomatic	SymptomaticVAX	Asymptomatic	AsymptomaticVAX	TotInfectedRetired	TotInfectedWorker	TotInfectedStudent	Death	DeathVAX	TotDeathRetired	TotDeathWorker	TotDeathStudent	Recovered	RecoveredVAX	TotalRecovered	IntensiveCare	IntensiveCareVAX	TotalIntensive	TotIntensiveRetired	TotIntensiveWorker	TotIntensiveStudent	FirstDoses	SecondDoses	ThirdDoses	FourthDoses	MinutesPassed
0	799957	269	0	2702	310	0	792	0	363	880	1194	43	0	31	4	8	1071	0	1292	68	0	111	52	26	33	0	0	0	0	43221
0	799957	269	0	2702	310	0	791	0	363	880	1194	43	0	31	4	8	1072	0	1293	68	0	111	52	26	33	0	0	0	0	43224
0	799957	268	0	2702	310	0	792	0	364	880	1194	43	0	31	4	8	1072	0	1293	68	0	111	52	26	33	0	0	0	0	43227
0	799957	268	0	2702	310	0	791	0	364	880	1194	43	0	31	4	8	1073	0	1294	68	0	111	52	26	33	0	0	0	0	43230
0	799957	267	0	2702	310	0	792	0	365	880	1194	43	0	31	4	8	1073	0	1294	68	0	111	52	26	33	0	0	0	0	43233
0	799957	267	0	2702	310	0	792	0	365	880	1194	43	0	31	4	8	1073	0	1294	68	0	111	52	26	33	0	0	0	0	43236
0	799957	267	0	2702	310	0	792	0	365	880	1194	43	0	31	4	8	1073	0	1294	68	0	111	52	26	33	0	0	0	0	43239
0	799957	263	0	2702	309	0	796	0	369	880	1194	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43242
0	799957	262	0	2702	309	0	797	0	370	880	1194	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43245
0	799957	260	0	2702	309	0	799	0	371	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43248
0	799957	259	0	2702	309	0	800	0	372	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43251
0	799957	258	0	2702	309	0	801	0	373	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43254
0	799957	257	0	2702	309	0	802	0	374	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43257
0	799957	256	0	2702	309	0	803	0	375	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43260
0	799957	256	0	2702	309	0	803	0	375	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43263
0	799957	255	0	2702	309	0	804	0	376	880	1195	43	0	31	4	8	1074	0	1295	68	0	111	52	26	33	0	0	0	0	43266
0	799957	255	0	2702	309	0	803	0	376	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43269
0	799957	254	0	2702	309	0	804	0	377	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43272
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43275
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43278
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43281
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43284
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43287
0	799957	252	0	2702	309	0	806	0	379	880	1195	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43290
0	799957	251	0	2702	309	0	807	0	379	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43293
0	799957	251	0	2702	309	0	807	0	379	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43296
0	799957	251	0	2702	309	0	807	0	379	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43299
0	799957	251	0	2702	309	0	807	0	379	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43302
0	799957	250	0	2702	309	0	808	0	380	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43305
0	799957	250	0	2702	309	0	808	0	380	880	1196	43	0	31	4	8	1075	0	1296	68	0	111	52	26	33	0	0	0	0	43308
0	799957	250	0	2702	309	0	807	0	380	880	1196	43	0	31	4	8	1076	0	1297	68	0	111	52	26	33	0	0	0	0	43311
0	799957	250	0	2702	309	0	807	0	380	880	1196	43	0	31	4	8	1076	0	1297	68	0	111	52	26	33	0	0	0	0	43314
0	799957	250	0	2702	309	0	807	0	380	880	1196	43	0	31	4	8	1076	0	1297	68	0	111	52	26	33	0	0	0	0	43317
0	799957	250	0	2702	309	0	807	0	380	880	1196	43	0	31	4	8	1076	0	1297	68	0	111	52	26	33	0	0	0	0	43320
0	799957	249	0	2702	309	0	807	0	380	880	1197	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43323
0	799957	249	0	2702	309	0	807	0	380	880	1197	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43326
0	799957	249	0	2702	309	0	807	0	380	880	1197	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43329
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43332
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43335
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43338
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43341
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43344
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43347
0	799957	248	0	2702	309	0	808	0	380	880	1198	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43350
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43353
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43356
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43359
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43362
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43365
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43368
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1077	0	1298	68	0	111	52	26	33	0	0	0	0	43371
0	799957	247	0	2702	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43374
0	799957	248	0	2703	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43377
0	799957	248	0	2703	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43380
0	799957	248	0	2703	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43383
0	799957	248	0	2703	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43386
0	799957	248	0	2703	309	0	809	0	380	880	1199	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43389
0	799957	247	0	2703	309	0	810	0	380	880	1200	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43392
0	799957	247	0	2703	309	0	810	0	380	880	1200	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43395
0	799957	247	0	2703	309	0	810	0	380	880	1200	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43398
0	799957	247	0	2703	309	0	810	0	380	880	1200	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43401
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43404
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43407
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43410
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43413
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43416
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43419
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43422
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43425
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43428
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43431
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43434
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43437
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43440
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43443
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43446
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43449
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43452
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43455
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43458
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43461
0	799957	246	0	2703	309	0	811	0	380	880	1201	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43464
0	799957	245	0	2703	309	0	812	0	380	880	1202	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43467
0	799957	245	0	2703	309	0	812	0	380	880	1202	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43470
0	799957	245	0	2703	309	0	812	0	380	880	1202	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43473
0	799957	245	0	2703	309	0	812	0	380	880	1202	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43476
0	799957	244	0	2703	309	0	813	0	381	880	1202	43	0	31	4	8	1076	0	1298	68	0	111	52	26	33	0	0	0	0	43479
0	799957	244	0	2703	309	0	813	0	381	880	1202	43	0	31	4	8	1075	0	1298	68	0	111	52	26	33	0	0	0	0	43482
0	799957	245	0	2704	309	0	813	0	381	880	1202	43	0	31	4	8	1075	0	1298	68	0	111	52	26	33	0	0	0	0	43485
0	799957	245	0	2704	309	0	812	0	381	880	1202	43	0	31	4	8	1076	0	1299	68	0	111	52	26	33	0	0	0	0	43488
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43491
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43494
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43497
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43500
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43503
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43506
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43509
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43512
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43515
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43518
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43521
0	799957	245	0	2704	309	0	811	0	381	880	1202	43	0	31	4	8	1077	0	1300	68	0	111	52	26	33	0	0	0	0	43524
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43527
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43530
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43533
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43536
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43539
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43542
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43545
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43548
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43551
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43554
0	799957	245	0	2704	309	0	810	0	381	880	1202	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43557
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43560
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43563
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43566
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43569
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43572
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43575
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43578
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43581
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43584
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43587
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43590
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43593
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43596
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43599
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43602
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43605
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1078	0	1301	68	0	111	52	26	33	0	0	0	0	43608
0	799957	244	0	2704	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43611
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43614
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43617
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43620
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43623
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43626
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43629
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43632
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43635
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43638
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43641
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43644
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43647
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43650
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1077	0	1301	68	0	111	52	26	33	0	0	0	0	43653
0	799957	245	0	2705	309	0	811	0	381	880	1203	43	0	31	4	8	1076	0	1301	68	0	111	52	26	33	0	0	0	0	43656
0	799957	246	0	2706	309	0	811	0	381	880	1203	43	0	31	4	8	1076	0	1301	68	0	111	52	26	33	0	0	0	0	43659
0	799957	246	0	2706	309	0	810	0	381	880	1203	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43662
0	799957	244	0	2706	309	0	812	0	381	880	1205	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43665
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43668
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43671
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43674
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43677
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43680
0	799957	243	0	2706	309	0	813	0	381	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43683
0	799957	242	0	2706	309	0	814	0	382	880	1206	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43686
0	799957	241	0	2706	309	0	815	0	382	880	1207	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43689
0	799957	240	0	2706	309	0	816	0	382	880	1208	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43692
0	799957	240	0	2706	309	0	816	0	382	880	1208	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43695
0	799957	240	0	2706	309	0	816	0	382	880	1208	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43698
0	799957	239	0	2706	309	0	817	0	382	880	1209	43	0	31	4	8	1077	0	1302	68	0	111	52	26	33	0	0	0	0	43701
0	799957	239	0	2706	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43704
0	799957	240	0	2707	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43707
0	799957	240	0	2707	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43710
0	799957	240	0	2707	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43713
0	799957	240	0	2707	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43716
0	799957	240	0	2707	309	0	817	0	382	880	1209	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43719
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43722
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43725
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43728
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43731
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43734
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43737
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43740
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43743
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43746
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43749
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43752
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43755
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1076	0	1302	68	0	111	52	26	33	0	0	0	0	43758
0	799957	239	0	2707	309	0	818	0	382	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43761
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43764
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43767
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43770
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43773
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43776
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43779
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43782
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43785
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43788
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43791
0	799957	238	0	2707	310	0	818	0	383	880	1210	43	0	31	4	8	1075	0	1302	68	0	111	52	26	33	0	0	0	0	43794
0	799957	238	0	2707	310	0	817	0	383	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43797
0	799957	238	0	2707	310	0	817	0	383	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43800
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43803
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43806
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43809
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43812
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43815
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43818
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43821
0	799957	237	0	2707	311	0	817	0	384	880	1210	43	0	31	4	8	1076	0	1303	68	0	111	52	26	33	0	0	0	0	43824
